max-x0,max-y0,min-x0,min-y0,mean-x0,mean-y0,median-x0,median-y0,mode-x0,mode-y0,stdv-x0,stdv-y0,peaktopeak-x0,peaktopeak-y0,interquart-x0,interquart-y0,kurtosis-x0,kurtosis-y0,max-x11,max-y11,min-x11,min-y11,mean-x11,mean-y11,median-x11,median-y11,mode-x11,mode-y11,stdv-x11,stdv-y11,peaktopeak-x11,peaktopeak-y11,interquart-x11,interquart-y11,kurtosis-x11,kurtosis-y11,max-x12,max-y12,min-x12,min-y12,mean-x12,mean-y12,median-x12,median-y12,mode-x12,mode-y12,stdv-x12,stdv-y12,peaktopeak-x12,peaktopeak-y12,interquart-x12,interquart-y12,kurtosis-x12,kurtosis-y12,max-x16,max-y16,min-x16,min-y16,mean-x16,mean-y16,median-x16,median-y16,mode-x16,mode-y16,stdv-x16,stdv-y16,peaktopeak-x16,peaktopeak-y16,interquart-x16,interquart-y16,kurtosis-x16,kurtosis-y16,label
0.5191386938095093,0.26256081461906433,0.5150976777076721,0.24209298193454742,0.5165367091403288,0.2527395215104608,0.516452431678772,0.25203582644462585,0.5191386938095093,0.24209298193454742,0.0012155952404870063,0.005018526664190634,0.004041016101837158,0.020467832684516907,0.0019203424453735352,0.0007431507110595703,-0.5134527260451636,0.3652641726367105,0.7029967904090881,0.5790857672691345,0.693294882774353,0.5779802203178406,0.7007375184227439,0.5786938737420475,0.7020938396453857,0.5789190530776978,0.693294882774353,0.5779802203178406,0.002731454639143996,0.00037853703477314196,0.009701907634735107,0.0011055469512939453,0.003364086151123047,0.0006964206695556641,1.2275224169662415,-1.2593604496786612,0.3857630491256714,0.5913835167884827,0.3835362195968628,0.5765542984008789,0.38511228736709147,0.5877985673792222,0.38556256890296936,0.5789190530776978,0.3835362195968628,0.5765542984008789,0.000695555003203646,0.00373087713416165,0.0022268295288085938,0.01482921838760376,0.0012340247631072998,0.0034758448600769043,-0.6583539110570968,2.9041558385434882,0.2898638844490051,1.0912364721298218,-0.008216401562094688,0.9007574319839478,0.04662910066818928,0.9446790849461275,0.024487128481268883,0.9242576360702515,0.2898638844490051,1.0912364721298218,0.0711657777774193,0.04880310336535189,0.2980802860110998,0.19047904014587402,0.058896166272461414,0.06217038631439209,6.182260710271439,2.6714662557228532,Good
0.5054051876068115,0.33566778898239136,0.49420204758644104,0.3031046986579895,0.49659546683816347,0.3253122918746051,0.4953104853630066,0.3265528976917267,0.5054051876068115,0.3031046986579895,0.0030545142789663833,0.009433502070946861,0.011203140020370483,0.032563090324401855,0.0025420784950256348,0.0119687020778656,2.271140364781388,0.26176045672971915,0.690171480178833,0.6620309948921204,0.6723893284797668,0.6411256790161133,0.6778728926883024,0.6571227452334236,0.6762138605117798,0.6586080193519592,0.690171480178833,0.6411256790161133,0.005180928939833622,0.004783078639245934,0.017782151699066162,0.02090531587600708,0.007995665073394775,0.002059638500213623,-0.1037036697351077,5.638831823895783,0.3577728867530823,0.6529780626296997,0.34309330582618713,0.6315787434577942,0.34628963470458984,0.6490732080796185,0.3452410399913788,0.6586080193519592,0.3577728867530823,0.6315787434577942,0.003581735776692464,0.005379765501499336,0.014679580926895142,0.021399319171905518,0.0030712783336639404,0.003082573413848877,4.285549020215434,4.7894145772308345,0.34319931268692017,1.4637079238891602,0.30709847807884216,1.3704214096069336,0.3321205272394068,1.4433659876094145,0.3340882956981659,1.4553192853927612,0.30709847807884216,1.3704214096069336,0.008609668628016974,0.026884708390747934,0.036100834608078,0.09328651428222656,0.00707051157951355,0.01411592960357666,2.2849075125126594,1.3851200908429657,Good
0.49666303396224976,0.34200555086135864,0.4962415099143982,0.33532342314720154,0.496570158463258,0.3384586710196275,0.4966055154800415,0.33844321966171265,0.49644023180007935,0.33552414178848267,0.00011211960294843103,0.002757898340413222,0.0004215240478515625,0.0066821277141571045,2.9146671295166016e-05,0.0057385265827178955,3.8943367871103796,-1.587663495589909,0.6728472113609314,0.6617885828018188,0.6721635460853577,0.6595057249069214,0.6725766979731046,0.6611789831748376,0.6726240515708923,0.6613971590995789,0.6728354692459106,0.6595057249069214,0.0002606972201559064,0.0007147155001085299,0.0006836652755737305,0.002282857894897461,0.00048297643661499023,0.00023561716079711914,-1.2609600380750114,1.1936137896891141,0.3440854847431183,0.6530015468597412,0.3419106602668762,0.652070939540863,0.34263060413874113,0.6524372284228985,0.34206250309944153,0.6613971590995789,0.3440854847431183,0.652164101600647,0.0008134879861776137,0.0003295917682123684,0.0021748244762420654,0.0009306073188781738,0.0015084445476531982,0.00047701597213745117,-1.196443436035279,-1.0011183996985684,0.3408757746219635,1.4635342359542847,0.3312268555164337,1.4507520198822021,0.33516621360412013,1.4581819039124708,0.3340804874897003,1.4591789245605469,0.3400362432003021,1.4536534547805786,0.003928529875046651,0.004487006891762643,0.009648919105529785,0.01278221607208252,0.008387893438339233,0.006888985633850098,-1.4983857708437984,-1.152567663461258,Good
0.5306349396705627,0.3120637536048889,0.5198327302932739,0.2826598882675171,0.5286868597779956,0.2887225853545325,0.5292757451534271,0.2845078110694885,0.5198327302932739,0.3120637536048889,0.0026623740541612787,0.008642800175638964,0.010802209377288818,0.029403865337371826,0.0011034756898880005,0.008208848536014557,7.186349437572272,1.8228145384224215,0.6848651766777039,0.6060715913772583,0.6774704456329346,0.5792667865753174,0.683753775698798,0.5864807367324829,0.6844618916511536,0.5840352773666382,0.6774704456329346,0.6060715913772583,0.002061901930587257,0.007330896861377312,0.007394731044769287,0.026804804801940918,0.000730365514755249,0.003957405686378479,4.428177803874052,1.6757839664356995,0.39096134901046753,0.5924248099327087,0.36929285526275635,0.5785001516342163,0.38619047829083036,0.582720799105508,0.38777191936969757,0.5840352773666382,0.36929285526275635,0.5924248099327087,0.005537808239861156,0.0031569256513041682,0.02166849374771118,0.013924658298492432,0.0022310614585876465,0.0020070672035217285,4.405165465808683,4.696728888787906,0.3676653206348419,1.2417153120040894,0.334319531917572,0.6673002243041992,0.3572994726044791,0.7941747520651136,0.359050989151001,0.7064950168132782,0.334319531917572,1.2417153120040894,0.010736214885880543,0.18121567653889156,0.0333457887172699,0.5744150876998901,0.013091415166854858,0.09037341177463531,-0.25652926886599214,0.9067612603245352,Good
0.5252453684806824,0.2644507884979248,0.5094852447509766,0.23940400779247284,0.5127348251964735,0.24687011280785437,0.5118115544319153,0.24512982368469238,0.5252453684806824,0.2644507884979248,0.0037709452814967703,0.0070669464456783165,0.01576012372970581,0.025046780705451965,0.0017820000648498535,0.011422120034694672,3.8884794882217246,-0.27522630869513964,0.6987906098365784,0.5808451175689697,0.6865996718406677,0.5786101818084717,0.6961447829785554,0.5794056006099867,0.6975682377815247,0.5791018605232239,0.6865996718406677,0.5801170468330383,0.003306635530666312,0.0006715399646566679,0.012190937995910645,0.002234935760498047,0.0028219521045684814,0.0008389651775360107,1.513742111015973,-0.6288655212202876,0.3874964118003845,0.587352991104126,0.3860298693180084,0.5816867351531982,0.38651531027710956,0.5852816027143727,0.3863052725791931,0.5791018605232239,0.3874964118003845,0.5816867351531982,0.00047490895350806576,0.0016148634085176856,0.0014665424823760986,0.005666255950927734,0.0007551759481430054,0.0027513504028320312,-0.8041431104443375,-0.8317386387411831,0.3447463810443878,1.074380874633789,0.08985451608896255,0.9574055075645447,0.15439078665297964,1.042062399180039,0.1269731968641281,1.0463318824768066,0.3447463810443878,0.9574055075645447,0.07425218627164076,0.021772258667547006,0.25489186495542526,0.11697536706924438,0.07620111107826233,0.007942676544189453,0.7644137756313332,8.28033954308526,Good
0.5105390548706055,0.2520672380924225,0.5054904818534851,0.2482086718082428,0.5068179418643316,0.24875738844275475,0.5056887865066528,0.2483939751982689,0.5105390548706055,0.2520672380924225,0.0018399591214192975,0.0010877315356926187,0.005048573017120361,0.0038585662841796875,0.002358749508857727,0.00016093626618385315,-0.4198995344935299,5.537154078077522,0.6880062818527222,0.5799955725669861,0.6778049468994141,0.5792509913444519,0.6800698190927505,0.5795661757389704,0.6796132922172546,0.5795658528804779,0.6880062818527222,0.579900860786438,0.002589821122498559,0.00021982714198269388,0.010201334953308105,0.0007445812225341797,0.0003741830587387085,0.00018963217735290527,5.829296809489623,-0.3140882567807859,0.3827289342880249,0.5787376761436462,0.3780342936515808,0.5668188333511353,0.3790428290764491,0.5714840392271677,0.37883028388023376,0.5795658528804779,0.3827289342880249,0.5787376761436462,0.0012230125145265972,0.0037604041218603284,0.004694640636444092,0.011918842792510986,0.0005969777703285217,0.004338622093200684,5.275448169200249,-0.6370783121046846,0.27755215764045715,1.0868256092071533,0.08407704532146454,0.7284116148948669,0.1953636116037766,0.9168066829442978,0.20855507999658585,0.9675931334495544,0.08407704532146454,0.9754164814949036,0.055776007853105894,0.12545326992209319,0.19347511231899261,0.3584139943122864,0.07035895064473152,0.17522402107715607,-0.5076569921724574,-1.3395577215770302,Good
0.5063651204109192,0.2675643563270569,0.5056654214859009,0.24869827926158905,0.5059228092432022,0.26144564772645634,0.5059457719326019,0.26372259855270386,0.5056654214859009,0.24869827926158905,0.0002122889617894839,0.005809257709184391,0.0006996989250183105,0.018866077065467834,0.000309869647026062,0.007016308605670929,-0.5050193865540331,-0.12233130141231197,0.6627403497695923,0.5322770476341248,0.6533451080322266,0.510120153427124,0.6564333240191141,0.5183103581269582,0.6552826166152954,0.5165607929229736,0.6627403497695923,0.5322770476341248,0.0033055070370974185,0.00812973144846924,0.009395241737365723,0.022156894207000732,0.0056951045989990234,0.012350484728813171,-0.9448837474338161,-1.041092875329295,0.3764008581638336,0.5248012542724609,0.3745369613170624,0.5064805150032043,0.37498050183057785,0.5117327223221461,0.3746946156024933,0.5165607929229736,0.3764008581638336,0.5248012542724609,0.0006137385855660861,0.005533835781712219,0.0018638968467712402,0.018320739269256592,0.0007119253277778625,0.003122106194496155,0.44938129311344266,0.7763005054809531,0.31467658281326294,1.1572322845458984,0.29182979464530945,1.119749903678894,0.30443667620420456,1.1286122798919678,0.30485087633132935,1.1229153871536255,0.30214256048202515,1.1479119062423706,0.006824398600964269,0.01205439564073391,0.02284678816795349,0.037482380867004395,0.007143452763557434,0.007372379302978516,-0.5355936330021605,0.9044368116574226,Good
0.4861520230770111,0.30712538957595825,0.47584667801856995,0.290962278842926,0.47892506683574004,0.3030290778945474,0.4790196716785431,0.30582576990127563,0.4861520230770111,0.290962278842926,0.002250157742653722,0.004838731532087991,0.010305345058441162,0.016163110733032227,0.0021796226501464844,0.005247324705123901,4.443352732465672,0.3089753950455245,0.6900724172592163,0.6117975115776062,0.675257682800293,0.5807298421859741,0.687339095508351,0.6065669094814974,0.6884849071502686,0.6079522967338562,0.675257682800293,0.5807298421859741,0.0038305088389889654,0.007003532407324017,0.01481473445892334,0.03106766939163208,0.0007836222648620605,0.0024361610412597656,4.147472783132911,9.358842868034982,0.3321528434753418,0.642606258392334,0.3176107704639435,0.6022190451622009,0.3195798835333656,0.6361945481861339,0.31862109899520874,0.6079522967338562,0.3321528434753418,0.6022190451622009,0.0033278926708360393,0.00963675927476963,0.014542073011398315,0.04038721323013306,0.0009657442569732666,0.0035037994384765625,10.550905627039219,7.383623087581734,0.28825613856315613,1.3590490818023682,0.19457201659679413,1.269770622253418,0.2331517584183637,1.3319838327520035,0.23619692027568817,1.33991539478302,0.28825613856315613,1.269770622253418,0.02582636191951664,0.020468223152498858,0.093684121966362,0.0892784595489502,0.02344144880771637,0.017300724983215332,-0.27924515117009197,3.0738555529396274,Good
0.5079734921455383,0.2977032959461212,0.49963638186454773,0.2746351659297943,0.5067239014001993,0.2872376052232889,0.507484495639801,0.28816795349121094,0.49963638186454773,0.2977032959461212,0.002212261031715001,0.008394116453755424,0.0083371102809906,0.023068130016326904,0.0006104707717895508,0.014132469892501831,6.5414648327623794,-1.3165554318932757,0.6683262586593628,0.6147164106369019,0.6582921743392944,0.6093682050704956,0.6602840469433711,0.6134977524097149,0.659241259098053,0.6139059066772461,0.6683262586593628,0.6093682050704956,0.0026769260627655953,0.0014352480976177738,0.01003408432006836,0.00534820556640625,0.00038760900497436523,0.00046378374099731445,4.497475404268085,3.4191772432980265,0.35424020886421204,0.63436359167099,0.3374176323413849,0.6218862533569336,0.35098132491111755,0.6240950226783752,0.352576345205307,0.6139059066772461,0.3374176323413849,0.63436359167099,0.004599108682311296,0.003498714782577728,0.01682257652282715,0.012477338314056396,0.000881195068359375,0.0006999969482421875,4.013437631063381,3.9381858082567103,0.3586650490760803,1.3805341720581055,0.3035443425178528,1.362165927886963,0.3376585795329167,1.373066966350262,0.35011711716651917,1.374390959739685,0.3113415539264679,1.3643460273742676,0.021600229282418646,0.006267392648397408,0.05512070655822754,0.018368244171142578,0.04274642467498779,0.009064078330993652,-1.363075498678531,-1.1397225833091889,Good
0.5044458508491516,0.3144471049308777,0.4968389570713043,0.30754658579826355,0.5007473472505808,0.3125381600111723,0.5003900825977325,0.3134074807167053,0.5044458508491516,0.30754658579826355,0.0025067850661393038,0.0021804041341702313,0.00760689377784729,0.006900519132614136,0.004564695060253143,0.0033346638083457947,-1.4445271771882109,-0.3436759049563234,0.704633355140686,0.6739903688430786,0.6910114288330078,0.6459699869155884,0.7025899104773998,0.6672308668494225,0.7035092115402222,0.6699852347373962,0.6910114288330078,0.6459699869155884,0.003314210087205871,0.007911856115319697,0.013621926307678223,0.028020381927490234,0.0021890997886657715,0.010376021265983582,7.653353736183879,1.1707421742422506,0.3342212438583374,0.6628932356834412,0.32260531187057495,0.6520812511444092,0.32516700588166714,0.6603169403970242,0.32352781295776367,0.6699852347373962,0.3342212438583374,0.6520812511444092,0.0032847280935412206,0.002470068003839852,0.011615931987762451,0.010811984539031982,0.003828763961791992,0.0014021098613739014,1.6123774053506157,5.978301792153546,0.28726959228515625,1.5080822706222534,0.24357415735721588,1.417533040046692,0.2537406189367175,1.467156633734703,0.24961712956428528,1.4823821783065796,0.28726959228515625,1.417533040046692,0.011000415994749529,0.029175270159584873,0.04369543492794037,0.09054923057556152,0.008841138333082199,0.04779183864593506,3.4063317308031458,-1.3616615518742763,Good
0.5281507968902588,0.3081483542919159,0.5101054906845093,0.2982158660888672,0.5250625709692637,0.30114295913113487,0.5261526107788086,0.30078503489494324,0.5101054906845093,0.3081483542919159,0.00418183128348599,0.002975326988917162,0.01804530620574951,0.009932488203048706,0.0031566619873046875,0.0035989657044410706,7.331950101435046,0.3634035352268272,0.6981278657913208,0.6205003261566162,0.688518762588501,0.5853253602981567,0.6895345681243472,0.5891706314351823,0.6890071928501129,0.5874542593955994,0.6981278657913208,0.6205003261566162,0.0021801601244844657,0.00789766574669137,0.009609103202819824,0.03517496585845947,0.0003198087215423584,0.0016655325889587402,12.044359062346128,12.435565750532485,0.3902283310890198,0.6177814602851868,0.36883386969566345,0.5944287180900574,0.3853704068395827,0.5973887112405565,0.38576143980026245,0.5874542593955994,0.36883386969566345,0.6177814602851868,0.005176020004088737,0.0054574659806792035,0.021394461393356323,0.023352742195129395,0.0057518333196640015,0.0024830400943756104,3.7708109853653857,9.215773009975782,0.3799780607223511,1.096824288368225,0.34454283118247986,0.6460606455802917,0.3701263599925571,0.6954386995898353,0.37177611887454987,0.6644294559955597,0.35765740275382996,0.7728155851364136,0.00832402191125381,0.10423060529335285,0.035435229539871216,0.45076364278793335,0.006842605769634247,0.023998111486434937,3.146740670832328,10.731376955517502,Good
0.5150109529495239,0.29241615533828735,0.4363061785697937,0.262849897146225,0.4674229025840759,0.27207457593509127,0.45938098430633545,0.26815664768218994,0.5150109529495239,0.29241615533828735,0.030714368398065812,0.010170414677434791,0.07870477437973022,0.029566258192062378,0.04619988799095154,0.008178293704986572,-1.2792896593359404,0.33277656961751756,0.6667000651359558,0.6070640683174133,0.6396958827972412,0.5975129008293152,0.6490517173494611,0.6020733118057251,0.6434311270713806,0.6030026078224182,0.6667000651359558,0.5977213382720947,0.010368593273401784,0.004232098774994419,0.0270041823387146,0.009551167488098145,0.01316845417022705,0.007659167051315308,-0.9325462633838453,-1.734618246684123,0.35973408818244934,0.619667649269104,0.34474432468414307,0.6114625334739685,0.35162037185260225,0.6149778110640389,0.3511180579662323,0.6030026078224182,0.35973408818244934,0.6114625334739685,0.004936918336922082,0.0026545649410844815,0.014989763498306274,0.008205115795135498,0.005518391728401184,0.002008408308029175,-0.7375934245304885,-0.4060176736683414,0.3368440270423889,1.3728386163711548,0.27027350664138794,1.2989579439163208,0.28965901476996286,1.334896785872323,0.28384634852409363,1.3315635919570923,0.3368440270423889,1.2989579439163208,0.022494433684909113,0.025080148267967464,0.06657052040100098,0.07388067245483398,0.014638945460319519,0.03189289569854736,0.9392229167614219,-1.0234950180920568,Bad
0.5000289678573608,0.3634032905101776,0.39781537652015686,0.31524354219436646,0.44917502337031895,0.34724243150817025,0.45886796712875366,0.34912165999412537,0.39781537652015686,0.31524354219436646,0.04035273118612734,0.016818619511489403,0.10221359133720398,0.04815974831581116,0.06868302822113037,0.023177534341812134,-1.585189544499443,-0.6976591935283007,0.6907806396484375,0.631158709526062,0.6649770736694336,0.6109647750854492,0.6825293434990777,0.6216229995091757,0.684842050075531,0.6206758618354797,0.6649770736694336,0.6109647750854492,0.008309003792871313,0.006708643629045483,0.025803565979003906,0.020193934440612793,0.00807178020477295,0.00723189115524292,0.18900689870829357,-0.9659121343113144,0.3454238176345825,0.6381674408912659,0.34440943598747253,0.6268622875213623,0.3449028233687083,0.6337238947550455,0.3449034094810486,0.6206758618354797,0.34440943598747253,0.6268622875213623,0.00038243490956509405,0.003534197307708164,0.0010143816471099854,0.011305153369903564,0.0006303489208221436,0.0026702284812927246,-1.4625834915245441,-0.29444261578614217,0.17634156346321106,1.3104337453842163,0.11478209495544434,1.2516621351242065,0.15207030541367,1.2822364568710327,0.1583106815814972,1.278541088104248,0.11478209495544434,1.278541088104248,0.02163065187588744,0.020862778428278855,0.061559468507766724,0.058771610260009766,0.03466513752937317,0.024893760681152344,-1.1536766627682873,-1.2819975874242149,Bad
0.5055416822433472,0.2703954577445984,0.4300011396408081,0.2331084907054901,0.46144402202437906,0.24538469139267416,0.4553360044956207,0.24586912989616394,0.5018566846847534,0.2703954577445984,0.030775452412132812,0.01096315629303428,0.07554054260253906,0.037286967039108276,0.06034499406814575,0.018802940845489502,-1.5870424498916806,-0.4687035434416411,0.6803672313690186,0.5481256246566772,0.5890693068504333,0.48302775621414185,0.6249832300578847,0.5025131597238428,0.6134288311004639,0.5014235973358154,0.6803672313690186,0.5481256246566772,0.03177159092079335,0.01585586306186862,0.0912979245185852,0.0650978684425354,0.05617344379425049,0.017713934183120728,-1.344882362199264,2.1237428467987876,0.372345894575119,0.5325074791908264,0.31191185116767883,0.5077638626098633,0.33930306925493126,0.5220830300275017,0.3286716043949127,0.5014235973358154,0.3631952702999115,0.5303888916969299,0.024686582599468862,0.00796554115758042,0.060434043407440186,0.024743616580963135,0.049788326025009155,0.011873781681060791,-1.6730074254691674,-1.0429218594907528,0.34704795479774475,1.1834003925323486,0.27429449558258057,1.1149840354919434,0.3159430815893061,1.1544559773276835,0.31975963711738586,1.1648609638214111,0.27429449558258057,1.1687153577804565,0.018026392452323237,0.022984743035396583,0.07275345921516418,0.06841635704040527,0.0200994610786438,0.03908538818359375,0.15884158011133476,-1.358939049551438,Bad
0.4799772799015045,0.3066789209842682,0.4204604923725128,0.254965603351593,0.4533033147454262,0.2909281924366951,0.4576554298400879,0.2978278696537018,0.4799772799015045,0.254965603351593,0.02348105938684105,0.01755345622176785,0.0595167875289917,0.05171331763267517,0.04041065275669098,0.016700230538845062,-1.5827075654283145,0.15122672948755955,0.6942529082298279,0.5812126398086548,0.6788824796676636,0.5512367486953735,0.6913116946816444,0.5750276297330856,0.693458080291748,0.5793182253837585,0.6788824796676636,0.5512367486953735,0.00519145537034633,0.010135383496131462,0.015370428562164307,0.02997589111328125,0.0022446513175964355,0.0036062002182006836,2.41612806034444,2.0175816683357306,0.3999984562397003,0.5941926836967468,0.3724798262119293,0.5600602030754089,0.3922633267939091,0.5843036249279976,0.39467698335647583,0.5793182253837585,0.3724798262119293,0.5600602030754089,0.008691737050545422,0.01231176873836868,0.027518630027770996,0.03413248062133789,0.005727626383304596,0.010102331638336182,1.532131008913769,-0.1562007618648389,0.16392888128757477,1.0948619842529297,0.03387037292122841,0.9451748132705688,0.09674140019342303,1.0112285315990448,0.10723762214183807,0.9845357537269592,0.16392888128757477,1.0948619842529297,0.048838716754933,0.05932542569608762,0.13005850836634636,0.14968717098236084,0.07518580742180347,0.1042984127998352,-1.4268273680549164,-1.5778320551888625,Bad
0.5177188515663147,0.294481098651886,0.4916187822818756,0.2577575743198395,0.5125453621149063,0.27083460688591005,0.5155484080314636,0.2678552567958832,0.4916187822818756,0.294481098651886,0.007963151819769393,0.013465152393026914,0.026100069284439087,0.03672352433204651,0.004258692264556885,0.021190524101257324,2.9749202848827725,-1.1536071148413298,0.7109530568122864,0.5829789042472839,0.6912334561347961,0.5684549808502197,0.7017047584056855,0.5758323192596435,0.7028554379940033,0.5754837691783905,0.6921138167381287,0.5829789042472839,0.008347199169597828,0.005379676005886216,0.019719600677490234,0.014523923397064209,0.01642484962940216,0.008861884474754333,-1.7193558424699682,-1.4464802172213038,0.39897680282592773,0.582438051700592,0.3926319181919098,0.575988233089447,0.39438276290893554,0.5785952508449554,0.39371445775032043,0.5754837691783905,0.39897680282592773,0.582438051700592,0.001966027724971285,0.0016717086122901986,0.006344884634017944,0.0064498186111450195,0.0013122335076332092,0.0012673139572143555,1.0140101190915454,1.2310652420495174,0.19085301458835602,1.133344292640686,0.051870934665203094,0.9378249049186707,0.09793906174600124,1.008357620239258,0.07820096053183079,0.987560361623764,0.058954741805791855,0.9514370560646057,0.051813345247858314,0.07293231861011826,0.13898207992315292,0.19551938772201538,0.06421384681016207,0.1037764698266983,-0.882155168193723,-1.21768426699332,Bad
0.5160397291183472,0.3163437247276306,0.47699037194252014,0.28034883737564087,0.4970973551273346,0.3056253671646118,0.4972255080938339,0.31273840367794037,0.5160397291183472,0.28034883737564087,0.014186089699558946,0.01285037170995584,0.039049357175827026,0.035994887351989746,0.02434028685092926,0.01714136451482773,-1.4230055049375077,-0.6011245159486998,0.6982129812240601,0.5680341124534607,0.6760880947113037,0.562282145023346,0.6831359565258026,0.5646048069000245,0.6817122101783752,0.5636051297187805,0.6982129812240601,0.5680341124534607,0.00745209829461148,0.0022785391536559586,0.022124886512756348,0.005751967430114746,0.010202154517173767,0.003995954990386963,-0.42620461517296926,-1.5410206816870355,0.37202218174934387,0.5720020532608032,0.35403740406036377,0.5532842874526978,0.35950554013252256,0.5621886253356934,0.35803280770778656,0.5636051297187805,0.37202218174934387,0.5720020532608032,0.0051731415067441874,0.006922707846310595,0.017984777688980103,0.01871776580810547,0.002993054687976837,0.012056782841682434,1.5176518042623037,-1.4002813408177321,0.48364078998565674,1.1914814710617065,0.3466503322124481,1.0155832767486572,0.39623560905456545,1.1134381651878358,0.39046919345855713,1.1353731155395508,0.3466503322124481,1.1201204061508179,0.041972721100125135,0.07070842399481159,0.13699045777320862,0.17589819431304932,0.045785315334796906,0.13015270233154297,-0.13360501882274045,-1.627023539351997,Bad
0.479097455739975,0.31585070490837097,0.47043418884277344,0.3006398379802704,0.47448888421058655,0.3085971245398888,0.4738868772983551,0.30799946188926697,0.4738868772983551,0.31542494893074036,0.003205751867572173,0.006405655135943281,0.008663266897201538,0.015210866928100586,0.006153136491775513,0.012474119663238525,-1.3993055805888641,-1.778816871556294,0.6692965626716614,0.5592654943466187,0.6640080213546753,0.55549156665802,0.6669971346855164,0.5569795736899743,0.6668241024017334,0.5571054220199585,0.666324257850647,0.5592654943466187,0.0020113924185417606,0.0012548122300779887,0.005288541316986084,0.003773927688598633,0.0035333633422851562,0.0019705891609191895,-1.470627657026416,-0.9746552931568959,0.383893758058548,0.5718310475349426,0.359650582075119,0.5642125606536865,0.37717333894509536,0.5669902150447552,0.3826550543308258,0.5571054220199585,0.359650582075119,0.5671250224113464,0.008394399650284863,0.0032199803620232446,0.024243175983428955,0.0076184868812561035,0.011168241500854492,0.005969524383544922,-0.5313220204007276,-1.3418258183239862,0.3133324980735779,1.19117271900177,0.15749384462833405,1.0108164548873901,0.21323397297125596,1.1021413803100586,0.17630720138549805,1.1012910604476929,0.20333240926265717,1.19117271900177,0.056963996294479034,0.0647788337475423,0.15583865344524384,0.18035626411437988,0.09551222622394562,0.11476683616638184,-1.1267311163456024,-1.2459505648877944,Bad
0.49959972500801086,0.33044323325157166,0.4087997376918793,0.29996761679649353,0.45190695845163786,0.313191749728643,0.4440203160047531,0.3083885759115219,0.47422006726264954,0.3031274378299713,0.03713321475594566,0.011237808052954988,0.09079998731613159,0.030475616455078125,0.07689090073108673,0.021938413381576538,-1.7380759478646528,-1.4185077721339365,0.7002308368682861,0.6004139184951782,0.6813172101974487,0.5842447876930237,0.6945122274068686,0.5956980379728171,0.6944308876991272,0.5959391891956329,0.6813172101974487,0.5842447876930237,0.004136853249519563,0.0032529739847533064,0.018913626670837402,0.01616913080215454,0.005145221948623657,0.0015870928764343262,2.0125912438739215,4.181859797535339,0.4075346291065216,0.5981049537658691,0.3850043714046478,0.5899855494499207,0.39762658224656033,0.5953052410712609,0.3968155086040497,0.5959391891956329,0.3850043714046478,0.5916085243225098,0.008127257460454677,0.0026197202902495517,0.02253025770187378,0.008119404315948486,0.015153057873249054,0.004752233624458313,-1.6583375991449407,-1.135232194403902,0.18138335645198822,1.069669485092163,0.04878492280840874,0.9526910781860352,0.09812800414287128,0.9972277512917151,0.08824621140956879,0.984923243522644,0.05218569189310074,0.9746994376182556,0.046802342045435735,0.04257097980801075,0.13259843364357948,0.11697840690612793,0.08862359914928675,0.07946155965328217,-1.364241655845155,-1.1517531210153413,Bad
0.5091511607170105,0.3609347343444824,0.47954967617988586,0.3439239263534546,0.5005641622202737,0.3571528558220182,0.5029760003089905,0.35803547501564026,0.47954967617988586,0.3439239263534546,0.008686358989298587,0.004131304785964567,0.029601484537124634,0.017010807991027832,0.007936842739582062,0.0017935484647750854,0.607528687019911,5.820441156614699,0.6911189556121826,0.5823665857315063,0.6874058842658997,0.5534012913703918,0.6882583158356803,0.5582617734159742,0.68814817070961,0.554101288318634,0.6911189556121826,0.5823665857315063,0.0009384938785633334,0.008715719706845723,0.003713071346282959,0.028965294361114502,0.0007976442575454712,0.002886667847633362,4.318757440617337,2.428127612546576,0.3962315618991852,0.5499972105026245,0.3843514323234558,0.5254256725311279,0.3861834385565349,0.5282276528222221,0.3846965879201889,0.554101288318634,0.3962315618991852,0.5499972105026245,0.0033251195606412653,0.0063763148164363,0.01188012957572937,0.024571537971496582,0.001414753496646881,0.0010008364915847778,4.080552896161568,8.269124927832436,0.12696442008018494,1.1067800521850586,0.10520060360431671,1.0561310052871704,0.11870480115924563,1.0885766744613647,0.11817046999931335,1.087826430797577,0.10520060360431671,1.0561310052871704,0.005273884026361936,0.011956943437014698,0.021763816475868225,0.050649046897888184,0.0036639906466007233,0.005714744329452515,1.4949357951243751,2.3188535161533945,Bad
