left_shoulderX,left_shoulderY,right_shoulderX,right_shoulderY,right_elbowX,right_elbowY,right_wristX,right_wristY,label
0.693294882774353,0.5779802203178406,0.3835362195968628,0.5765542984008789,0.5191386938095093,0.24209298193454742,0.2898638844490051,0.2898638844490051,1
0.6966651678085327,0.5788050293922424,0.3843371272087097,0.5827315449714661,0.5184263586997986,0.24608823657035828,0.10292770713567734,0.10292770713567734,1
0.6980866193771362,0.5789620876312256,0.3843980133533478,0.5851313471794128,0.5178097486495972,0.24961477518081665,0.07943487912416458,0.07943487912416458,1
0.6988512277603149,0.5789600014686584,0.3844069540500641,0.5862423777580261,0.5174015760421753,0.25108417868614197,0.0842076912522316,0.0842076912522316,1
0.6992961764335632,0.5789403915405273,0.3844459652900696,0.5865896940231323,0.5171339511871338,0.25164058804512024,0.06884266436100006,0.06884266436100006,1
0.7000547051429749,0.5789190530776978,0.3845888674259186,0.5870599746704102,0.5169172883033752,0.25203582644462585,0.026606807485222816,0.026606807485222816,1
0.7008981108665466,0.5790857672691345,0.38484734296798706,0.5880420804023743,0.5168671011924744,0.2520994544029236,0.038205716758966446,0.038205716758966446,1
0.7014878988265991,0.5790792107582092,0.38537487387657166,0.5884149074554443,0.5167250037193298,0.2523292899131775,0.03804687783122063,0.03804687783122063,1
0.7020938396453857,0.5790833234786987,0.3856799900531769,0.5886019468307495,0.516452431678772,0.2523459196090698,0.01832730881869793,0.01832730881869793,1
0.7024778127670288,0.5790069699287415,0.38574981689453125,0.5893732309341431,0.5162907242774963,0.2518630027770996,-0.0036906281020492315,-0.0036906281020492315,1
0.7026239633560181,0.5789287090301514,0.385762482881546,0.5896322131156921,0.5162274241447449,0.2518627941608429,-0.008216401562094688,-0.008216401562094688,1
0.7026649713516235,0.5786755084991455,0.3857630491256714,0.5899753570556641,0.5160915851593018,0.25181636214256287,-0.0028541102074086666,-0.0028541102074086666,1
0.7026602625846863,0.5784178376197815,0.3856858015060425,0.5900655388832092,0.5151176452636719,0.2523837387561798,-0.0043273926712572575,-0.0043273926712572575,1
0.7026541233062744,0.5782656669616699,0.38558897376060486,0.5907506942749023,0.5151059031486511,0.25568872690200806,0.009946498088538647,0.009946498088538647,1
0.702818751335144,0.5782454609870911,0.3855888545513153,0.590918242931366,0.5150976777076721,0.2597244083881378,0.013738265261054039,0.013738265261054039,1
0.7029125094413757,0.5782333016395569,0.385591983795166,0.5911086797714233,0.5151073336601257,0.26134076714515686,0.017147814854979515,0.017147814854979515,1
0.7029967904090881,0.5782073140144348,0.38556256890296936,0.5913835167884827,0.5152136087417603,0.26256081461906433,0.024487128481268883,0.024487128481268883,1
0.690171480178833,0.6411256790161133,0.3577728867530823,0.6315787434577942,0.5054051876068115,0.3031046986579895,0.30709847807884216,0.30709847807884216,1
0.6854097843170166,0.6507756114006042,0.3503839075565338,0.6413866877555847,0.5016666054725647,0.3075445592403412,0.320915162563324,0.320915162563324,1
0.6833098530769348,0.6586080193519592,0.34816303849220276,0.6458895206451416,0.4995095431804657,0.31693413853645325,0.3312104344367981,0.3312104344367981,1
0.6834192872047424,0.6588900089263916,0.3446011543273926,0.6493539214134216,0.4979654550552368,0.3184616267681122,0.32751792669296265,0.32751792669296265,1
0.6809898614883423,0.6620309948921204,0.3452410399913788,0.6493221521377563,0.4972440004348755,0.3212893307209015,0.32529640197753906,0.32529640197753906,1
0.679469645023346,0.6613026857376099,0.34733620285987854,0.6513782739639282,0.49577224254608154,0.3248215317726135,0.33751052618026733,0.33751052618026733,1
0.6774721741676331,0.6582662463188171,0.34716176986694336,0.649753749370575,0.4958660900592804,0.32515618205070496,0.3304400146007538,0.3304400146007538,1
0.6760026812553406,0.6563971042633057,0.34713512659072876,0.6486788392066956,0.49527958035469055,0.3255596458911896,0.3315027356147766,0.3315027356147766,1
0.6762138605117798,0.65597003698349,0.3467601239681244,0.6494751572608948,0.4949609935283661,0.3265528976917267,0.33176079392433167,0.33176079392433167,1
0.6765910387039185,0.656830370426178,0.3457402288913727,0.6505657434463501,0.49479836225509644,0.32901430130004883,0.3340882956981659,0.3340882956981659,1
0.6756734848022461,0.6575104594230652,0.34501442313194275,0.6514850854873657,0.494536429643631,0.32876381278038025,0.33614298701286316,0.33614298701286316,1
0.6749851703643799,0.6595377326011658,0.3442435562610626,0.6520953178405762,0.49424275755882263,0.33053290843963623,0.3370882570743561,0.3370882570743561,1
0.6729941964149475,0.6591052412986755,0.3431754410266876,0.6525483131408691,0.49420204758644104,0.3332580327987671,0.3343758285045624,0.3343758285045624,1
0.6729649901390076,0.658788800239563,0.3434244394302368,0.6529780626296997,0.49423930048942566,0.33399108052253723,0.33815813064575195,0.33815813064575195,1
0.6729041337966919,0.6587377190589905,0.34358665347099304,0.6527531147003174,0.49470192193984985,0.334563285112381,0.34319931268692017,0.34319931268692017,1
0.6728782057762146,0.6584998965263367,0.34309330582618713,0.6525971293449402,0.4953104853630066,0.3350931406021118,0.33841991424560547,0.33841991424560547,1
0.6723893284797668,0.6587100625038147,0.3440904915332794,0.6524047255516052,0.4964219331741333,0.33566778898239136,0.34132376313209534,0.34132376313209534,1
0.6728354692459106,0.6595057249069214,0.3440854847431183,0.652164101600647,0.49644023180007935,0.33552414178848267,0.3400362432003021,0.3400362432003021,1
0.6722080707550049,0.6597703099250793,0.3437892198562622,0.6520807147026062,0.4966212213039398,0.3353998064994812,0.3408757746219635,0.3408757746219635,1
0.6722056269645691,0.661040723323822,0.3435327410697937,0.652070939540863,0.4966259002685547,0.33585435152053833,0.3404795527458191,0.3404795527458191,1
0.6723483204841614,0.6616738438606262,0.34351834654808044,0.6521300077438354,0.496595174074173,0.33582285046577454,0.3399803936481476,0.3399803936481476,1
0.6721635460853577,0.6617885828018188,0.342800110578537,0.6521210074424744,0.49659207463264465,0.33532342314720154,0.3362431228160858,0.3362431228160858,1
0.6726023554801941,0.6617697477340698,0.3424935042858124,0.6530015468597412,0.49662724137306213,0.3376207649707794,0.33547577261924744,0.33547577261924744,1
0.6726240515708923,0.6614119410514832,0.34204524755477905,0.6529689431190491,0.49666303396224976,0.338459849357605,0.33159250020980835,0.33159250020980835,1
0.6728336811065674,0.6613949537277222,0.34205135703086853,0.6524369120597839,0.4966001808643341,0.33844321966171265,0.3313385546207428,0.3313385546207428,1
0.6728472113609314,0.6613712906837463,0.34206250309944153,0.6524313688278198,0.4966055154800415,0.34006744623184204,0.33131492137908936,0.33131492137908936,1
0.6728312969207764,0.6613971590995789,0.34200990200042725,0.6524290442466736,0.49661916494369507,0.34156137704849243,0.3312268555164337,0.3312268555164337,1
0.6726791858673096,0.6614105105400085,0.3419515788555145,0.6524268388748169,0.4966210722923279,0.34200555086135864,0.3318362236022949,0.3318362236022949,1
0.6727619171142578,0.6615138053894043,0.34194719791412354,0.6526070237159729,0.496559739112854,0.3420015871524811,0.3326803743839264,0.3326803743839264,1
0.6725563406944275,0.6612781882286072,0.3419106602668762,0.6528155207633972,0.4962415099143982,0.34187835454940796,0.3340804874897003,0.3340804874897003,1
0.6774704456329346,0.6060715913772583,0.36929285526275635,0.5924248099327087,0.5198327302932739,0.3120637536048889,0.334319531917572,0.334319531917572,1
0.6810523271560669,0.5943800806999207,0.37987402081489563,0.5785001516342163,0.527951717376709,0.3004785180091858,0.35284966230392456,0.35284966230392456,1
0.6836756467819214,0.5951928496360779,0.38492804765701294,0.5820715427398682,0.5282626748085022,0.2950098216533661,0.3656729757785797,0.3656729757785797,1
0.6842081546783447,0.5874546766281128,0.39096134901046753,0.584356427192688,0.5285592675209045,0.2921295762062073,0.36636072397232056,0.36636072397232056,1
0.6840587258338928,0.580891489982605,0.3896518349647522,0.5809349417686462,0.5292977690696716,0.2887272238731384,0.3661046624183655,0.3661046624183655,1
0.6841834783554077,0.5792667865753174,0.3894740343093872,0.5817586779594421,0.5295544266700745,0.2865501940250397,0.36700281500816345,0.36700281500816345,1
0.6843114495277405,0.5798513889312744,0.3895582854747772,0.581224799156189,0.5292537212371826,0.2852703332901001,0.3676653206348419,0.3676653206348419,1
0.6846123337745667,0.5825029611587524,0.38811561465263367,0.5831617712974548,0.5291518568992615,0.2833939492702484,0.36631497740745544,0.36631497740745544,1
0.6848651766777039,0.583987295627594,0.3873525559902191,0.5838971734046936,0.5291216373443604,0.28374528884887695,0.3392079770565033,0.3392079770565033,1
0.6848388910293579,0.5847606658935547,0.38690006732940674,0.5831406712532043,0.5294862389564514,0.28351882100105286,0.347610205411911,0.347610205411911,1
0.6848193407058716,0.584704577922821,0.3869132697582245,0.5825392007827759,0.5298863053321838,0.2826598882675171,0.3541349470615387,0.3541349470615387,1
0.6848310828208923,0.5840832591056824,0.3876078426837921,0.5820721387863159,0.5302354097366333,0.28268784284591675,0.3568468391895294,0.3568468391895294,1
0.6848205924034119,0.583796501159668,0.387935996055603,0.5811243057250977,0.5303873419761658,0.282918781042099,0.3586001396179199,0.3586001396179199,1
0.6848052144050598,0.5837861895561218,0.38810092210769653,0.580884575843811,0.5306349396705627,0.28296220302581787,0.35950183868408203,0.35950183868408203,1
0.6865996718406677,0.5801170468330383,0.3874964118003845,0.5816867351531982,0.5252453684806824,0.2644507884979248,0.3447463810443878,0.3447463810443878,1
0.6897616982460022,0.5804280042648315,0.3873920440673828,0.5830623507499695,0.5205755829811096,0.25798147916793823,0.3164234161376953,0.3164234161376953,1
0.6906682252883911,0.5806657075881958,0.3872901201248169,0.5833873748779297,0.517487645149231,0.2556081712245941,0.2823989689350128,0.2823989689350128,1
0.6925155520439148,0.5808451175689697,0.38704749941825867,0.5836921334266663,0.5153328776359558,0.25114768743515015,0.20916566252708435,0.20916566252708435,1
0.6939166784286499,0.5801364779472351,0.38698455691337585,0.5838298201560974,0.5139068961143494,0.2504090964794159,0.23044531047344208,0.23044531047344208,1
0.6951403021812439,0.5798842310905457,0.3868950307369232,0.5836941599845886,0.5118115544319153,0.24741852283477783,0.18394194543361664,0.18394194543361664,1
0.6956871151924133,0.579674243927002,0.38685864210128784,0.5837662220001221,0.5096448659896851,0.24512982368469238,0.17392969131469727,0.17392969131469727,1
0.6962173581123352,0.5797168016433716,0.38682255148887634,0.5841805934906006,0.5094852447509766,0.24505750834941864,0.15134595334529877,0.15134595334529877,1
0.6968717575073242,0.5795958638191223,0.38653838634490967,0.584705114364624,0.5097110867500305,0.24252113699913025,0.1086571142077446,0.1086571142077446,1
0.6973431706428528,0.5795015096664429,0.3864043653011322,0.5852382779121399,0.5098219513893127,0.24044500291347504,0.10914667695760727,0.10914667695760727,1
0.6974936723709106,0.5791746377944946,0.38637542724609375,0.585357129573822,0.5100061893463135,0.23952116072177887,0.0955304428935051,0.0955304428935051,1
0.6975682377815247,0.5791018605232239,0.3863052725791931,0.5853855609893799,0.5101720690727234,0.23940400779247284,0.1037997230887413,0.1037997230887413,1
0.6977121233940125,0.5790905356407166,0.3862818479537964,0.5858913660049438,0.5108906030654907,0.2395644336938858,0.09305426478385925,0.09305426478385925,1
0.697916567325592,0.5790050625801086,0.3862519860267639,0.5860503315925598,0.5114900469779968,0.2398291379213333,0.09950774163007736,0.09950774163007736,1
0.6980329155921936,0.579047441482544,0.3861910402774811,0.5861024856567383,0.5115545988082886,0.23988918960094452,0.08985451608896255,0.08985451608896255,1
0.6980847716331482,0.5790086984634399,0.386161208152771,0.5861925482749939,0.5116165280342102,0.2399744689464569,0.09547211229801178,0.09547211229801178,1
0.6981391310691833,0.578971803188324,0.38611119985580444,0.5862552523612976,0.5116751194000244,0.24110646545886993,0.10851030796766281,0.10851030796766281,1
0.6983321905136108,0.5789512991905212,0.38607698678970337,0.5868434906005859,0.5118280649185181,0.24352885782718658,0.12582772970199585,0.12582772970199585,1
0.6984684467315674,0.5786285996437073,0.3860408365726471,0.5870488882064819,0.511892557144165,0.24603070318698883,0.1269731968641281,0.1269731968641281,1
0.6986356377601624,0.5786197781562805,0.3860298693180084,0.5873010754585266,0.5119454860687256,0.24844326078891754,0.10166969150304794,0.10166969150304794,1
0.6986681222915649,0.5786101818084717,0.38605353236198425,0.587352991104126,0.512179970741272,0.25211602449417114,0.1286616027355194,0.1286616027355194,1
0.6987660527229309,0.5787451863288879,0.38611337542533875,0.5872985124588013,0.5122976899147034,0.2539463937282562,0.13470150530338287,0.13470150530338287,1
0.6987906098365784,0.5788087248802185,0.3861299455165863,0.5871544480323792,0.5123289823532104,0.2544892728328705,0.13722413778305054,0.13722413778305054,1
0.6880062818527222,0.579900860786438,0.3827289342880249,0.5787376761436462,0.5105390548706055,0.2520672380924225,0.08407704532146454,0.08407704532146454,1
0.6802761554718018,0.5795487761497498,0.37855979800224304,0.5770362615585327,0.5098351240158081,0.24938498437404633,0.12136148661375046,0.12136148661375046,1
0.6778049468994141,0.579582929611206,0.3780342936515808,0.5742786526679993,0.5083234310150146,0.24841441214084625,0.21160879731178284,0.21160879731178284,1
0.6782991290092468,0.5795899033546448,0.37814679741859436,0.5728092789649963,0.5077289938926697,0.2482086718082428,0.2411152869462967,0.2411152869462967,1
0.6790285706520081,0.5796061754226685,0.37829259037971497,0.5725188255310059,0.5064383745193481,0.24825602769851685,0.27755215764045715,0.27755215764045715,1
0.6795981526374817,0.5795419812202454,0.3787541389465332,0.5709157586097717,0.5057233572006226,0.24829940497875214,0.23861202597618103,0.23861202597618103,1
0.6796284317970276,0.5793659687042236,0.3790115714073181,0.5705593824386597,0.5056542158126831,0.24831141531467438,0.22862295806407928,0.22862295806407928,1
0.679480254650116,0.5792509913444519,0.3791366219520569,0.5697445273399353,0.5055561661720276,0.2483222633600235,0.23584942519664764,0.23584942519664764,1
0.6795756816864014,0.5793006420135498,0.37917235493659973,0.569098174571991,0.5054904818534851,0.24838867783546448,0.20550136268138885,0.20550136268138885,1
0.6796370148658752,0.5794510841369629,0.37907442450523376,0.5680574774742126,0.5055054426193237,0.2483992725610733,0.16805477440357208,0.16805477440357208,1
0.6797314286231995,0.5796592235565186,0.3789064288139343,0.5672336220741272,0.5055233240127563,0.24842055141925812,0.17144784331321716,0.17144784331321716,1
0.6797717809677124,0.5799955725669861,0.3786959946155548,0.5668188333511353,0.5054973363876343,0.24861574172973633,0.16056017577648163,0.16056017577648163,1
0.6627403497695923,0.5322770476341248,0.3764008581638336,0.5248012542724609,0.5056654214859009,0.24869827926158905,0.30214256048202515,0.30214256048202515,1
0.6607562303543091,0.5309293270111084,0.37588581442832947,0.5201912522315979,0.506044864654541,0.2539049983024597,0.29182979464530945,0.29182979464530945,1
0.6598427891731262,0.5273929238319397,0.3752695322036743,0.5152668356895447,0.5061017274856567,0.25716668367385864,0.303832083940506,0.303832083940506,1
0.6588385701179504,0.5217324495315552,0.37530484795570374,0.5096688866615295,0.5063651204109192,0.25901973247528076,0.3097241520881653,0.3097241520881653,1
0.6565236449241638,0.5190839171409607,0.3745496869087219,0.5096678137779236,0.5058948993682861,0.2603829801082611,0.30877718329429626,0.30877718329429626,1
0.6555715203285217,0.5169864296913147,0.3745369613170624,0.5107166171073914,0.5056766271591187,0.26258087158203125,0.3088296949863434,0.3088296949863434,1
0.6549937129020691,0.5161351561546326,0.3745550811290741,0.5097646117210388,0.5057219862937927,0.26486432552337646,0.31467658281326294,0.31467658281326294,1
0.6544675230979919,0.513339102268219,0.37457022070884705,0.5087910890579224,0.5057398080825806,0.26556190848350525,0.310688316822052,0.310688316822052,1
0.6534066796302795,0.5105079412460327,0.37459561228752136,0.508554995059967,0.5057862401008606,0.2655792832374573,0.3058696687221527,0.3058696687221527,1
0.6533451080322266,0.5103263854980469,0.37468284368515015,0.5090106725692749,0.5060340762138367,0.26557061076164246,0.30218392610549927,0.30218392610549927,1
0.6533580422401428,0.510120153427124,0.3747063875198364,0.5078781247138977,0.5060462951660156,0.26645374298095703,0.30121174454689026,0.30121174454689026,1
0.6533557176589966,0.5108934640884399,0.3747081756591797,0.5064805150032043,0.5059966444969177,0.2675643563270569,0.293474406003952,0.293474406003952,1
0.675257682800293,0.5807298421859741,0.3321528434753418,0.6022190451622009,0.4861520230770111,0.290962278842926,0.28825613856315613,0.28825613856315613,1
0.6810122132301331,0.6024898886680603,0.3203079402446747,0.6259534358978271,0.4799414277076721,0.2961024343967438,0.27346912026405334,0.27346912026405334,1
0.6843711733818054,0.6093100309371948,0.31856492161750793,0.6315191388130188,0.47691285610198975,0.29638436436653137,0.24222198128700256,0.24222198128700256,1
0.687309980392456,0.6076932549476624,0.31907424330711365,0.638022243976593,0.47584667801856995,0.2979734539985657,0.24124692380428314,0.24124692380428314,1
0.6884844899177551,0.6079522967338562,0.3202352821826935,0.6371064782142639,0.4766594171524048,0.3009120225906372,0.21931424736976624,0.21931424736976624,1
0.6891104578971863,0.6098711490631104,0.31970736384391785,0.6366837620735168,0.47746720910072327,0.30249395966529846,0.25348034501075745,0.25348034501075745,1
0.6900187730789185,0.6117975115776062,0.31927114725112915,0.6413105130195618,0.47755667567253113,0.3042353391647339,0.2297404557466507,0.2297404557466507,1
0.6900724172592163,0.6117619276046753,0.3192375898361206,0.642606258392334,0.4780272841453552,0.30591675639152527,0.232388436794281,0.232388436794281,1
0.6897251605987549,0.6100465059280396,0.3183054029941559,0.6409608125686646,0.4781440198421478,0.30575719475746155,0.23619692027568817,0.23619692027568817,1
0.6893379092216492,0.6086861491203308,0.3182011544704437,0.6406102776527405,0.4783525764942169,0.30712538957595825,0.19457201659679413,0.19457201659679413,1
0.6890190839767456,0.6085103750228882,0.3176107704639435,0.6407241821289062,0.4790196716785431,0.3067883551120758,0.20100858807563782,0.20100858807563782,1
0.6888028383255005,0.6081820726394653,0.31798839569091797,0.6403523087501526,0.47919419407844543,0.3065226376056671,0.19631488621234894,0.19631488621234894,1
0.6886354684829712,0.6076012253761292,0.31810882687568665,0.6397577524185181,0.4792899489402771,0.30631229281425476,0.20181570947170258,0.20181570947170258,1
0.6884849071502686,0.6072261929512024,0.31831321120262146,0.6394291520118713,0.479521244764328,0.3061593472957611,0.22592851519584656,0.22592851519584656,1
0.688413679599762,0.6068738698959351,0.31848570704460144,0.6395131349563599,0.4797362983226776,0.30606797337532043,0.2370145171880722,0.2370145171880722,1
0.6883268356323242,0.6065705418586731,0.31862109899520874,0.6393062472343445,0.47987911105155945,0.3059547543525696,0.2427556961774826,0.2427556961774826,1
0.688381552696228,0.6063346266746521,0.3186721205711365,0.6392325758934021,0.4800255000591278,0.30582576990127563,0.24785539507865906,0.24785539507865906,1
0.6683262586593628,0.6093682050704956,0.3374176323413849,0.63436359167099,0.49963638186454773,0.2977032959461212,0.3113415539264679,0.3113415539264679,1
0.6630023121833801,0.6119450926780701,0.34591910243034363,0.6283634305000305,0.5056268572807312,0.28558459877967834,0.30714619159698486,0.30714619159698486,1
0.66078120470047,0.6129951477050781,0.34979188442230225,0.6243681311607361,0.5073670148849487,0.27577880024909973,0.3035443425178528,0.3035443425178528,1
0.659596860408783,0.6147164106369019,0.35339057445526123,0.6232473254203796,0.5070046782493591,0.2746351659297943,0.30928802490234375,0.30928802490234375,1
0.6593227386474609,0.6146030426025391,0.35424020886421204,0.62279212474823,0.5067124962806702,0.2753247320652008,0.33440524339675903,0.33440524339675903,1
0.6592238545417786,0.614479124546051,0.3534625172615051,0.622806966304779,0.507484495639801,0.28098440170288086,0.34541887044906616,0.34541887044906616,1
0.659241259098053,0.6142331957817078,0.35316023230552673,0.6228023767471313,0.5076151490211487,0.2852609157562256,0.35011711716651917,0.35011711716651917,1
0.6592452526092529,0.6139059066772461,0.3530427813529968,0.6222258806228638,0.5075255036354065,0.28816795349121094,0.3512232005596161,0.3512232005596161,1
0.6592350006103516,0.6138068437576294,0.3528099060058594,0.6224939823150635,0.5074743628501892,0.29088813066482544,0.3532600700855255,0.3532600700855255,1
0.6592092514038086,0.6137694120407104,0.352576345205307,0.6225473284721375,0.5076085925102234,0.2927829921245575,0.3586650490760803,0.3586650490760803,1
0.6591448187828064,0.6137964129447937,0.35233160853385925,0.6227400302886963,0.5076296925544739,0.2951168715953827,0.35676470398902893,0.35676470398902893,1
0.6590716242790222,0.6139208674430847,0.3523353934288025,0.622597873210907,0.507752001285553,0.2957572340965271,0.3542991876602173,0.3542991876602173,1
0.6582921743392944,0.6139311194419861,0.35227903723716736,0.6218862533569336,0.5079734921455383,0.2961037755012512,0.3540879786014557,0.3540879786014557,1
0.6910114288330078,0.6459699869155884,0.3342212438583374,0.6520812511444092,0.5044458508491516,0.30754658579826355,0.28726959228515625,0.28726959228515625,1
0.7006859183311462,0.6567130088806152,0.33001646399497986,0.6581622958183289,0.5038830637931824,0.3110809922218323,0.2603996694087982,0.2603996694087982,1
0.7027813196182251,0.6620738506317139,0.3279552757740021,0.6611223220825195,0.5034118294715881,0.3108101785182953,0.2660365700721741,0.2660365700721741,1
0.7031311392784119,0.6633188724517822,0.32735830545425415,0.6628932356834412,0.5033388733863831,0.3121233582496643,0.2623029053211212,0.2623029053211212,1
